timestamp;Price;P_Forecast_Total_Load;P_Forecast_Zonal_Load
2011-01-26 09:00:00;79.03;20321;6709
2011-01-26 10:00:00;79.62;20581;6882
2011-01-26 11:00:00;77.61;20602;6942
2011-01-26 12:00:00;75.29;20532;6963
2011-01-26 13:00:00;72.36;20455;6965
2011-01-26 14:00:00;68.58;20340;6966
2011-01-26 15:00:00;71.54;20291;6969
2011-01-26 16:00:00;77.25;20611;7040
2011-01-26 17:00:00;107.83;21742;7214
2011-01-26 18:00:00;95.2;22194;7187
2011-01-26 19:00:00;84.04;21764;7004
2011-01-26 20:00:00;76.68;21091;6781
2011-01-26 21:00:00;72.55;20063;6502
2011-01-26 22:00:00;66.01;18666;6131
2011-01-26 23:00:00;59.44;17197;5672
2011-01-27 00:00:00;51.09;16150;5246
2011-01-27 01:00:00;45.35;15396;4932
2011-01-27 02:00:00;44.52;14987;4748
2011-01-27 03:00:00;44.84;14818;4663
2011-01-27 04:00:00;44.9;14987;4680
2011-01-27 05:00:00;50.76;15848;4906
2011-01-27 06:00:00;58.2;17528;5406
2011-01-27 07:00:00;74.28;18974;5961
2011-01-27 08:00:00;70.34;19551;6347
2011-01-27 09:00:00;74.62;19961;6614
2011-01-27 10:00:00;77.4;20252;6781
2011-01-27 11:00:00;77.64;20289;6843
2011-01-27 12:00:00;72.96;20234;6861
2011-01-27 13:00:00;70.52;20170;6864
2011-01-27 14:00:00;69.61;20067;6861
2011-01-27 15:00:00;69.98;20025;6865
2011-01-27 16:00:00;78.31;20327;6939
2011-01-27 17:00:00;94.73;21458;7119
2011-01-27 18:00:00;88.93;21982;7108
2011-01-27 19:00:00;85.34;21595;6930
2011-01-27 20:00:00;82.9;21002;6719
2011-01-27 21:00:00;81.59;20050;6459
2011-01-27 22:00:00;59.45;18757;6120
2011-01-27 23:00:00;55.17;17339;5686
2011-01-28 00:00:00;59.72;16223;5262
2011-01-28 01:00:00;52.11;15405;4957
2011-01-28 02:00:00;52;14956;4769
2011-01-28 03:00:00;50.92;14768;4684
2011-01-28 04:00:00;47.33;14926;4691
2011-01-28 05:00:00;51.63;15791;4918
2011-01-28 06:00:00;87.1;17571;5432
2011-01-28 07:00:00;100.52;19126;6010
2011-01-28 08:00:00;103.6;19727;6412
2011-01-28 09:00:00;114.54;20123;6694
2011-01-28 10:00:00;109.75;20379;6864
2011-01-28 11:00:00;115.84;20358;6912
2011-01-28 12:00:00;110.43;20201;6907
2011-01-28 13:00:00;107.53;20050;6875
2011-01-28 14:00:00;106.41;19829;6836
2011-01-28 15:00:00;106.63;19662;6799
2011-01-28 16:00:00;108.87;19881;6847
2011-01-28 17:00:00;125.8;20969;7023
2011-01-28 18:00:00;113.23;21469;7016
2011-01-28 19:00:00;106.72;20976;6814
2011-01-28 20:00:00;99.26;20383;6585
2011-01-28 21:00:00;89.55;19583;6340
2011-01-28 22:00:00;72.36;18447;6056
2011-01-28 23:00:00;64.67;17037;5659
2011-01-29 00:00:00;66.05;15965;5239
2011-01-29 01:00:00;56.35;15304;4999
2011-01-29 02:00:00;56.32;14907;4836
2011-01-29 03:00:00;59.5;14672;4749
2011-01-29 04:00:00;61.01;14515;4684
2011-01-29 05:00:00;59.35;14515;4643
2011-01-29 06:00:00;67.58;15149;4754
2011-01-29 07:00:00;71.56;16244;5034
2011-01-29 08:00:00;77.93;17112;5344
2011-01-29 09:00:00;90.77;17813;5647
2011-01-29 10:00:00;103.35;18247;5869
2011-01-29 11:00:00;95.86;18322;5957
2011-01-29 12:00:00;87.8;18187;5971
2011-01-29 13:00:00;82.47;17993;5936
2011-01-29 14:00:00;79.07;17804;5893
2011-01-29 15:00:00;75.5;17716;5854
2011-01-29 16:00:00;93.46;18086;5919
2011-01-29 17:00:00;140.22;19361;6204
2011-01-29 18:00:00;131.77;20087;6365
2011-01-29 19:00:00;115.32;19793;6298
2011-01-29 20:00:00;109.61;19408;6185
2011-01-29 21:00:00;96.33;18874;6060
2011-01-29 22:00:00;75.23;18059;5892
2011-01-29 23:00:00;71.71;17016;5637
2011-01-30 00:00:00;71.7;16107;5345
2011-01-30 01:00:00;62.86;15479;5097
2011-01-30 02:00:00;63.71;15085;4927
2011-01-30 03:00:00;64.42;14839;4828
2011-01-30 04:00:00;65.34;14630;4748
2011-01-30 05:00:00;66.96;14428;4648
2011-01-30 06:00:00;61.6;14746;4644
2011-01-30 07:00:00;62.44;15577;4812
2011-01-30 08:00:00;66.48;16303;5063
2011-01-30 09:00:00;78.89;16969;5351
2011-01-30 10:00:00;81.31;17448;5587
2011-01-30 11:00:00;77.83;17649;5716
2011-01-30 12:00:00;74.6;17636;5770
2011-01-30 13:00:00;69.05;17531;5775
2011-01-30 14:00:00;65.98;17430;5763
2011-01-30 15:00:00;67.99;17425;5747
2011-01-30 16:00:00;86.42;17900;5844
2011-01-30 17:00:00;110.14;19241;6147
2011-01-30 18:00:00;109.73;20109;6339
2011-01-30 19:00:00;104.5;20010;6329
2011-01-30 20:00:00;95.98;19685;6270
2011-01-30 21:00:00;89.11;19057;6150
2011-01-30 22:00:00;79.22;18115;5947
2011-01-30 23:00:00;72.04;17023;5657
2011-01-31 00:00:00;65.98;16161;5266
2011-01-31 01:00:00;58.62;15644;5033
2011-01-31 02:00:00;54.32;15374;4893
2011-01-31 03:00:00;59.73;15291;4832
2011-01-31 04:00:00;62.2;15496;4851
2011-01-31 05:00:00;67.66;16351;5044
2011-01-31 06:00:00;85.29;18022;5504
2011-01-31 07:00:00;109.82;19545;6037
2011-01-31 08:00:00;111.39;20181;6446
2011-01-31 09:00:00;112.35;20615;6736
2011-01-31 10:00:00;103.63;20882;6916
2011-01-31 11:00:00;101.18;20870;6979
2011-01-31 12:00:00;101.35;20773;7000
2011-01-31 13:00:00;92.54;20654;6993
2011-01-31 14:00:00;90.67;20503;6971
2011-01-31 15:00:00;89.27;20423;6957
2011-01-31 16:00:00;93.64;20788;7040
2011-01-31 17:00:00;125.82;21980;7230
2011-01-31 18:00:00;135.03;22743;7281
2011-01-31 19:00:00;110.99;22394;7123
2011-01-31 20:00:00;107.6;21747;6921
2011-01-31 21:00:00;93.58;20694;6633
2011-01-31 22:00:00;86.43;19265;6256
2011-01-31 23:00:00;77.03;17766;5789
2011-02-01 00:00:00;63.02;16818;5377
2011-02-01 01:00:00;49.2;16131;5087
2011-02-01 02:00:00;50.22;15765;4916
2011-02-01 03:00:00;57.38;15619;4832
2011-02-01 04:00:00;55.87;15832;4860
2011-02-01 05:00:00;59.4;16756;5103
2011-02-01 06:00:00;84.1;18409;5595
2011-02-01 07:00:00;98.16;19669;6071
2011-02-01 08:00:00;98.75;20173;6450
2011-02-01 09:00:00;101.26;20595;6697
2011-02-01 10:00:00;100.2;20837;6864
2011-02-01 11:00:00;96.86;20830;6941
2011-02-01 12:00:00;93.98;20727;6970
2011-02-01 13:00:00;89.13;20569;6960
2011-02-01 14:00:00;87.77;20442;6926
2011-02-01 15:00:00;87.27;20400;6931
2011-02-01 16:00:00;93.12;20734;7020
2011-02-01 17:00:00;115.84;21677;7161
2011-02-01 18:00:00;121.99;22276;7170
2011-02-01 19:00:00;103.23;21795;6975
2011-02-01 20:00:00;99.82;21156;6761
2011-02-01 21:00:00;90.36;20125;6468
2011-02-01 22:00:00;72.09;18796;6095
2011-02-01 23:00:00;65.61;17381;5638
2011-02-02 00:00:00;49.46;16484;5334
2011-02-02 01:00:00;45.35;15780;5042
2011-02-02 02:00:00;41.13;15389;4864
2011-02-02 03:00:00;41.22;15240;4781
2011-02-02 04:00:00;42.1;15431;4806
2011-02-02 05:00:00;48.25;16339;5048
2011-02-02 06:00:00;61.04;17983;5551
2011-02-02 07:00:00;65.73;19215;6029
2011-02-02 08:00:00;72.76;19743;6415
2011-02-02 09:00:00;76.18;20189;6668
2011-02-02 10:00:00;80.81;20456;6838
2011-02-02 11:00:00;81.89;20489;6922
2011-02-02 12:00:00;79.3;20427;6963
2011-02-02 13:00:00;70.7;20308;6970
2011-02-02 14:00:00;70.31;20196;6944
2011-02-02 15:00:00;70.62;20139;6943
2011-02-02 16:00:00;79.39;20449;7030
2011-02-02 17:00:00;92.58;21337;7158
2011-02-02 18:00:00;87.44;21949;7158
2011-02-02 19:00:00;81.8;21492;6954
2011-02-02 20:00:00;74.29;20868;6739
2011-02-02 21:00:00;63.93;19873;6459
2011-02-02 22:00:00;56.69;18553;6092
2011-02-02 23:00:00;54.48;17177;5652
2011-02-03 00:00:00;51.16;16367;5305
2011-02-03 01:00:00;46.13;15852;5078
2011-02-03 02:00:00;42.93;15566;4938
2011-02-03 03:00:00;42.39;15464;4869
2011-02-03 04:00:00;43.63;15647;4890
2011-02-03 05:00:00;47.75;16549;5124
2011-02-03 06:00:00;62.56;18182;5604
2011-02-03 07:00:00;75.03;19401;6072
2011-02-03 08:00:00;75.24;19930;6451
2011-02-03 09:00:00;78.88;20336;6693
2011-02-03 10:00:00;77.75;20559;6849
2011-02-03 11:00:00;76.08;20576;6929
2011-02-03 12:00:00;71.28;20487;6956
2011-02-03 13:00:00;66.52;20366;6955
2011-02-03 14:00:00;66.38;20247;6928
2011-02-03 15:00:00;66.89;20189;6925
2011-02-03 16:00:00;80.1;20483;7010
2011-02-03 17:00:00;87.44;21411;7153
2011-02-03 18:00:00;92.05;22188;7198
2011-02-03 19:00:00;81.8;21820;7023
2011-02-03 20:00:00;77.76;21275;6826
2011-02-03 21:00:00;72.88;20339;6561
2011-02-03 22:00:00;66;19081;6227
2011-02-03 23:00:00;60.04;17761;5813
2011-02-04 00:00:00;57.57;16722;5400
2011-02-04 01:00:00;53.67;16063;5109
2011-02-04 02:00:00;52.85;15730;4937
2011-02-04 03:00:00;53.15;15595;4851
2011-02-04 04:00:00;53.23;15772;4861
2011-02-04 05:00:00;56.62;16690;5100
2011-02-04 06:00:00;74.94;18398;5584
2011-02-04 07:00:00;84.02;19673;6069
2011-02-04 08:00:00;82.66;20182;6459
2011-02-04 09:00:00;85.78;20537;6714
2011-02-04 10:00:00;82.05;20689;6877
2011-02-04 11:00:00;87.31;20601;6940
2011-02-04 12:00:00;75.26;20401;6943
2011-02-04 13:00:00;69.35;20183;6920
2011-02-04 14:00:00;68.59;19947;6867
2011-02-04 15:00:00;68.74;19739;6820
2011-02-04 16:00:00;79.42;19901;6862
2011-02-04 17:00:00;89.9;20789;6990
2011-02-04 18:00:00;91.43;21544;7020
2011-02-04 19:00:00;84.75;21112;6830
2011-02-04 20:00:00;79.72;20569;6607
2011-02-04 21:00:00;72.92;19779;6349
2011-02-04 22:00:00;68.88;18668;6066
2011-02-04 23:00:00;60.3;17350;5687
2011-02-05 00:00:00;50.22;16291;5310
2011-02-05 01:00:00;45.51;15666;5090
2011-02-05 02:00:00;43.71;15317;4947
2011-02-05 03:00:00;44.1;15098;4861
2011-02-05 04:00:00;43.41;14926;4791
2011-02-05 05:00:00;45.96;14880;4740
2011-02-05 06:00:00;51.33;15430;4818
2011-02-05 07:00:00;50.15;16309;5024
2011-02-05 08:00:00;55.1;17147;5323
2011-02-05 09:00:00;61.14;17823;5594
2011-02-05 10:00:00;62.66;18184;5802
2011-02-05 11:00:00;66;18246;5899
2011-02-05 12:00:00;55.91;18080;5916
2011-02-05 13:00:00;54.16;17839;5892
2011-02-05 14:00:00;50.69;17655;5848
2011-02-05 15:00:00;50.67;17528;5809
2011-02-05 16:00:00;54.98;17818;5864
2011-02-05 17:00:00;78.24;18808;6101
2011-02-05 18:00:00;79.51;19618;6255
2011-02-05 19:00:00;68.68;19346;6193
2011-02-05 20:00:00;66;19023;6094
2011-02-05 21:00:00;54.28;18539;5977
2011-02-05 22:00:00;53.43;17794;5830
2011-02-05 23:00:00;50.88;16859;5605
2011-02-06 00:00:00;49.5;15749;5209
2011-02-06 01:00:00;43.04;15147;4966
2011-02-06 02:00:00;38.87;14795;4804
2011-02-06 03:00:00;39.04;14582;4711
2011-02-06 04:00:00;39.86;14387;4635
2011-02-06 05:00:00;39.87;14203;4559
2011-02-06 06:00:00;43.65;14567;4592
2011-02-06 07:00:00;40.48;15300;4768
2011-02-06 08:00:00;44.86;16052;5020
2011-02-06 09:00:00;51.47;16711;5276
2011-02-06 10:00:00;57.02;17156;5487
2011-02-06 11:00:00;59.66;17369;5607
2011-02-06 12:00:00;56.24;17343;5657
2011-02-06 13:00:00;54.2;17230;5666
2011-02-06 14:00:00;52.6;17155;5661
2011-02-06 15:00:00;52.97;17166;5659
2011-02-06 16:00:00;52.71;17566;5748
2011-02-06 17:00:00;69.23;18566;6001
2011-02-06 18:00:00;74.34;19444;6172
2011-02-06 19:00:00;65.51;19349;6159
2011-02-06 20:00:00;63.46;19107;6108
2011-02-06 21:00:00;55.05;18590;6000
2011-02-06 22:00:00;52.64;17760;5814
2011-02-06 23:00:00;52.12;16807;5547
2011-02-07 00:00:00;46.91;15736;5162
2011-02-07 01:00:00;42.01;14955;4857
2011-02-07 02:00:00;40.06;14573;4679
2011-02-07 03:00:00;40.02;14450;4604
2011-02-07 04:00:00;37.82;14685;4635
2011-02-07 05:00:00;47.7;15566;4862
2011-02-07 06:00:00;66.07;17291;5363
2011-02-07 07:00:00;68.57;18636;5904
2011-02-07 08:00:00;71.01;19291;6313
2011-02-07 09:00:00;73.55;19744;6582
2011-02-07 10:00:00;89.25;20005;6733
2011-02-07 11:00:00;93.76;20045;6790
2011-02-07 12:00:00;84.8;19939;6802
2011-02-07 13:00:00;71.34;19799;6789
2011-02-07 14:00:00;69.66;19634;6766
2011-02-07 15:00:00;71.55;19540;6748
2011-02-07 16:00:00;98.66;19832;6819
2011-02-07 17:00:00;127.62;20720;6963
2011-02-07 18:00:00;105.74;21499;7000
2011-02-07 19:00:00;76.84;21134;6839
2011-02-07 20:00:00;71.36;20510;6625
2011-02-07 21:00:00;61.98;19491;6343
2011-02-07 22:00:00;56.97;18083;5970
2011-02-07 23:00:00;53.42;16653;5510
2011-02-08 00:00:00;45.44;15696;5096
2011-02-08 01:00:00;40.96;15108;4856
2011-02-08 02:00:00;39.91;14817;4716
2011-02-08 03:00:00;39.49;14694;4645
2011-02-08 04:00:00;40.03;14836;4659
2011-02-08 05:00:00;45.9;15677;4877
2011-02-08 06:00:00;63.23;17357;5368
2011-02-08 07:00:00;66.7;18741;5912
2011-02-08 08:00:00;67.3;19448;6311
2011-02-08 09:00:00;68.43;19919;6560
2011-02-08 10:00:00;72.64;20221;6697
2011-02-08 11:00:00;72.4;20297;6753
2011-02-08 12:00:00;71.93;20247;6768
2011-02-08 13:00:00;71.26;20166;6765
2011-02-08 14:00:00;65.39;20050;6754
2011-02-08 15:00:00;65.69;20016;6757
2011-02-08 16:00:00;75.41;20307;6832
2011-02-08 17:00:00;110.25;21250;6992
2011-02-08 18:00:00;100.4;22074;7043
2011-02-08 19:00:00;84.93;21785;6907
2011-02-08 20:00:00;72.6;21271;6729
2011-02-08 21:00:00;65.34;20376;6482
2011-02-08 22:00:00;59.95;19083;6154
2011-02-08 23:00:00;56.2;17763;5737
2011-02-09 00:00:00;55.26;16721;5352
2011-02-09 01:00:00;49.15;16024;5091
2011-02-09 02:00:00;45.49;15701;4941
2011-02-09 03:00:00;46.04;15578;4868
2011-02-09 04:00:00;48.09;15790;4890
2011-02-09 05:00:00;56.02;16687;5123
2011-02-09 06:00:00;78.36;18393;5619
2011-02-09 07:00:00;88.36;19680;6171
2011-02-09 08:00:00;84.19;20285;6582
2011-02-09 09:00:00;88.53;20666;6852
2011-02-09 10:00:00;92.34;20882;7012
2011-02-09 11:00:00;87.36;20873;7067
2011-02-09 12:00:00;85.77;20751;7077
2011-02-09 13:00:00;85.09;20612;7068
2011-02-09 14:00:00;85.13;20427;7036
2011-02-09 15:00:00;84.56;20303;7001
2011-02-09 16:00:00;89.69;20567;7056
2011-02-09 17:00:00;113.86;21500;7184
2011-02-09 18:00:00;112.47;22416;7254
2011-02-09 19:00:00;98.59;22097;7097
2011-02-09 20:00:00;92.77;21483;6870
2011-02-09 21:00:00;78;20506;6588
2011-02-09 22:00:00;70.14;19108;6226
2011-02-09 23:00:00;67.5;17669;5771
2011-02-10 00:00:00;59.85;16705;5352
2011-02-10 01:00:00;50.04;16134;5078
2011-02-10 02:00:00;47.79;15851;4918
2011-02-10 03:00:00;48.3;15711;4837
2011-02-10 04:00:00;49.68;15875;4854
2011-02-10 05:00:00;59.05;16740;5083
2011-02-10 06:00:00;86.18;18374;5575
2011-02-10 07:00:00;99.42;19691;6127
2011-02-10 08:00:00;103.13;20344;6522
2011-02-10 09:00:00;106.27;20793;6792
2011-02-10 10:00:00;112.54;21045;6951
2011-02-10 11:00:00;112.23;21091;7013
2011-02-10 12:00:00;109.62;21021;7032
2011-02-10 13:00:00;109.19;20923;7032
2011-02-10 14:00:00;106.14;20781;7018
2011-02-10 15:00:00;107.39;20698;7008
2011-02-10 16:00:00;111.29;20965;7082
2011-02-10 17:00:00;123.43;21840;7204
2011-02-10 18:00:00;125.55;22715;7260
2011-02-10 19:00:00;113.46;22390;7089
2011-02-10 20:00:00;109;21808;6874
2011-02-10 21:00:00;88.93;20896;6612
2011-02-10 22:00:00;75.1;19591;6283
2011-02-10 23:00:00;69.39;18249;5858
2011-02-11 00:00:00;57.35;17146;5459
2011-02-11 01:00:00;51.3;16454;5180
2011-02-11 02:00:00;47.87;16104;5012
2011-02-11 03:00:00;47.37;15958;4928
2011-02-11 04:00:00;48.81;16142;4944
2011-02-11 05:00:00;56.85;17047;5180
2011-02-11 06:00:00;84.32;18774;5677
2011-02-11 07:00:00;93.65;20120;6234
2011-02-11 08:00:00;93.39;20767;6633
2011-02-11 09:00:00;126;21173;6916
2011-02-11 10:00:00;92.62;21350;7079
2011-02-11 11:00:00;94.67;21272;7118
2011-02-11 12:00:00;81.67;21073;7105
2011-02-11 13:00:00;76.43;20854;7080
2011-02-11 14:00:00;74.2;20571;7028
2011-02-11 15:00:00;71.62;20351;6976
2011-02-11 16:00:00;86.87;20482;7001
2011-02-11 17:00:00;112;21254;7100
2011-02-11 18:00:00;97.86;22165;7169
2011-02-11 19:00:00;85.99;21752;6977
2011-02-11 20:00:00;82.12;21144;6740
2011-02-11 21:00:00;67;20334;6490
2011-02-11 22:00:00;63.53;19131;6203
2011-02-11 23:00:00;58.87;17744;5809
2011-02-12 00:00:00;49.2;16643;5396
2011-02-12 01:00:00;44.05;15944;5154
2011-02-12 02:00:00;42.7;15549;4992
2011-02-12 03:00:00;42.21;15301;4897
2011-02-12 04:00:00;41.02;15126;4828
2011-02-12 05:00:00;42.35;15056;4768
2011-02-12 06:00:00;46;15652;4857
2011-02-12 07:00:00;44.65;16635;5139
2011-02-12 08:00:00;48.04;17542;5445
2011-02-12 09:00:00;54.38;18199;5731
2011-02-12 10:00:00;61.74;18529;5919
2011-02-12 11:00:00;63.29;18557;5985
2011-02-12 12:00:00;60.04;18355;5979
2011-02-12 13:00:00;54.91;18104;5948
2011-02-12 14:00:00;52.86;17877;5902
2011-02-12 15:00:00;52.76;17741;5855
2011-02-12 16:00:00;54.9;18015;5900
2011-02-12 17:00:00;73.56;19025;6140
2011-02-12 18:00:00;76.18;20100;6355
2011-02-12 19:00:00;69.93;19946;6322
2011-02-12 20:00:00;63.14;19630;6227
2011-02-12 21:00:00;58.78;19173;6120
2011-02-12 22:00:00;44.45;18390;5975
2011-02-12 23:00:00;45.5;17400;5739
2011-02-13 00:00:00;46.28;16328;5286
2011-02-13 01:00:00;40.35;15605;5040
2011-02-13 02:00:00;38.61;15174;4868
2011-02-13 03:00:00;38.83;14921;4771
2011-02-13 04:00:00;38.5;14708;4696
2011-02-13 05:00:00;40.25;14509;4612
2011-02-13 06:00:00;42.09;14934;4638
2011-02-13 07:00:00;40.89;15740;4842
2011-02-13 08:00:00;41.4;16488;5092
2011-02-13 09:00:00;49.78;17045;5342
2011-02-13 10:00:00;50.27;17423;5542
2011-02-13 11:00:00;47.18;17613;5658
2011-02-13 12:00:00;44.39;17524;5692
2011-02-13 13:00:00;41.5;17380;5699
2011-02-13 14:00:00;40.15;17264;5681
2011-02-13 15:00:00;42.29;17264;5676
2011-02-13 16:00:00;46.19;17668;5756
2011-02-13 17:00:00;62.26;18650;6000
2011-02-13 18:00:00;67.86;19678;6199
2011-02-13 19:00:00;55.34;19607;6190
2011-02-13 20:00:00;53.26;19254;6120
2011-02-13 21:00:00;52.84;18663;6008
2011-02-13 22:00:00;44.63;17748;5808
2011-02-13 23:00:00;40.38;16695;5514
2011-02-14 00:00:00;37.58;15552;5095
2011-02-14 01:00:00;34.08;14749;4793
2011-02-14 02:00:00;33.77;14318;4603
2011-02-14 03:00:00;34.54;14156;4523
2011-02-14 04:00:00;34.47;14350;4554
2011-02-14 05:00:00;37.49;15187;4782
2011-02-14 06:00:00;46.98;16866;5284
2011-02-14 07:00:00;59.83;18260;5844
2011-02-14 08:00:00;56.54;18959;6234
2011-02-14 09:00:00;57.41;19381;6480
2011-02-14 10:00:00;64.39;19649;6620
2011-02-14 11:00:00;55.33;19758;6686
2011-02-14 12:00:00;53.43;19702;6704
2011-02-14 13:00:00;51.19;19629;6705
2011-02-14 14:00:00;50.92;19523;6690
2011-02-14 15:00:00;49.96;19512;6701
2011-02-14 16:00:00;55.59;19793;6770
2011-02-14 17:00:00;69.32;20561;6894
2011-02-14 18:00:00;73.69;21403;6945
2011-02-14 19:00:00;67.17;21062;6782
2011-02-14 20:00:00;59.15;20447;6575
2011-02-14 21:00:00;53.56;19510;6307
2011-02-14 22:00:00;42.22;18218;5940
2011-02-14 23:00:00;41.24;16851;5483
2011-02-15 00:00:00;40.36;15923;5068
2011-02-15 01:00:00;37.65;15331;4817
2011-02-15 02:00:00;36.21;15018;4668
2011-02-15 03:00:00;37.19;14909;4599
2011-02-15 04:00:00;38.05;15105;4625
2011-02-15 05:00:00;39.89;16030;4874
2011-02-15 06:00:00;51.44;17801;5396
2011-02-15 07:00:00;56.36;19203;5974
2011-02-15 08:00:00;57.75;19861;6374
2011-02-15 09:00:00;67.54;20195;6613
2011-02-15 10:00:00;68.89;20367;6751
2011-02-15 11:00:00;66;20377;6811
2011-02-15 12:00:00;66;20240;6817
2011-02-15 13:00:00;66;20101;6815
2011-02-15 14:00:00;63.47;19936;6789
2011-02-15 15:00:00;63.46;19907;6807
2011-02-15 16:00:00;59.91;20210;6883
2011-02-15 17:00:00;94.19;21098;7014
2011-02-15 18:00:00;92.79;22148;7088
2011-02-15 19:00:00;70.17;21849;6923
2011-02-15 20:00:00;60.55;21233;6718
2011-02-15 21:00:00;52.84;20267;6448
2011-02-15 22:00:00;46.5;18931;6093
2011-02-15 23:00:00;44.43;17509;5636
2011-02-16 00:00:00;40.21;16283;5149
2011-02-16 01:00:00;38.47;15395;4815
2011-02-16 02:00:00;37.13;14945;4620
2011-02-16 03:00:00;36.58;14790;4530
2011-02-16 04:00:00;36.08;15043;4544
2011-02-16 05:00:00;40.17;15978;4790
2011-02-16 06:00:00;56.99;17723;5317
2011-02-16 07:00:00;60.86;19014;5886
2011-02-16 08:00:00;55.63;19556;6269
2011-02-16 09:00:00;57.05;19795;6502
2011-02-16 10:00:00;57.47;19894;6625
2011-02-16 11:00:00;54.84;19838;6669
2011-02-16 12:00:00;53.53;19643;6657
2011-02-16 13:00:00;50.07;19442;6639
2011-02-16 14:00:00;50.69;19224;6600
2011-02-16 15:00:00;54.45;19104;6587
2011-02-16 16:00:00;54.6;19344;6646
2011-02-16 17:00:00;66.89;20159;6779
2011-02-16 18:00:00;71.82;21234;6861
2011-02-16 19:00:00;64.37;21022;6710
2011-02-16 20:00:00;58.62;20401;6494
2011-02-16 21:00:00;45.1;19382;6214
2011-02-16 22:00:00;42.34;17957;5840
2011-02-16 23:00:00;38.91;16445;5360
2011-02-17 00:00:00;33.8;15462;4955
2011-02-17 01:00:00;31.1;14562;4631
2011-02-17 02:00:00;29.38;14079;4443
2011-02-17 03:00:00;29.39;13892;4356
2011-02-17 04:00:00;29.56;14076;4370
2011-02-17 05:00:00;32.93;15011;4634
2011-02-17 06:00:00;44.65;16777;5176
2011-02-17 07:00:00;45.92;18129;5750
2011-02-17 08:00:00;46.68;18720;6140
2011-02-17 09:00:00;48.45;19027;6384
2011-02-17 10:00:00;51.44;19195;6504
2011-02-17 11:00:00;50.45;19202;6560
2011-02-17 12:00:00;43.74;19062;6555
2011-02-17 13:00:00;42.95;18911;6541
2011-02-17 14:00:00;44.62;18725;6508
2011-02-17 15:00:00;44.97;18635;6505
2011-02-17 16:00:00;48.11;18827;6551
2011-02-17 17:00:00;58.05;19522;6658
2011-02-17 18:00:00;65.82;20509;6716
2011-02-17 19:00:00;56.99;20252;6544
2011-02-17 20:00:00;46.23;19638;6323
2011-02-17 21:00:00;39.49;18657;6054
2011-02-17 22:00:00;38.13;17280;5692
2011-02-17 23:00:00;35.77;15805;5231
2011-02-18 00:00:00;33.09;14828;4822
2011-02-18 01:00:00;30.35;14091;4561
2011-02-18 02:00:00;28.55;13685;4404
2011-02-18 03:00:00;28.39;13510;4331
2011-02-18 04:00:00;28.94;13625;4340
2011-02-18 05:00:00;32.05;14507;4598
2011-02-18 06:00:00;39.41;16259;5144
2011-02-18 07:00:00;45.18;17681;5728
2011-02-18 08:00:00;46.99;18383;6135
2011-02-18 09:00:00;48.01;18771;6395
2011-02-18 10:00:00;50.82;18979;6525
2011-02-18 11:00:00;48.49;18993;6581
2011-02-18 12:00:00;46.39;18837;6569
2011-02-18 13:00:00;45.97;18667;6533
2011-02-18 14:00:00;45.78;18445;6483
2011-02-18 15:00:00;45.77;18266;6431
2011-02-18 16:00:00;46.23;18361;6457
2011-02-18 17:00:00;57.84;18948;6555
2011-02-18 18:00:00;65.44;19794;6589
2011-02-18 19:00:00;50;19424;6389
2011-02-18 20:00:00;48.68;18898;6165
2011-02-18 21:00:00;41.39;18190;5927
2011-02-18 22:00:00;37.49;17129;5639
2011-02-18 23:00:00;33.37;15833;5252
2011-02-19 00:00:00;36.73;14874;4906
2011-02-19 01:00:00;33.85;14325;4720
2011-02-19 02:00:00;33.05;14018;4596
2011-02-19 03:00:00;32.68;13859;4530
2011-02-19 04:00:00;32.45;13753;4477
2011-02-19 05:00:00;33.16;13807;4448
2011-02-19 06:00:00;35.23;14473;4574
2011-02-19 07:00:00;35.96;15450;4851
2011-02-19 08:00:00;40.79;16488;5161
2011-02-19 09:00:00;42.93;17253;5443
2011-02-19 10:00:00;44.98;17652;5616
2011-02-19 11:00:00;42.49;17758;5689
2011-02-19 12:00:00;42.37;17633;5689
2011-02-19 13:00:00;40.72;17426;5652
2011-02-19 14:00:00;40.19;17234;5607
2011-02-19 15:00:00;40.19;17144;5560
2011-02-19 16:00:00;41.68;17417;5607
2011-02-19 17:00:00;56.32;18298;5832
2011-02-19 18:00:00;61.07;19481;6064
2011-02-19 19:00:00;54.86;19331;6026
2011-02-19 20:00:00;48.97;18990;5945
2011-02-19 21:00:00;45.41;18498;5836
2011-02-19 22:00:00;40.83;17745;5698
2011-02-19 23:00:00;38.98;16778;5465
2011-02-20 00:00:00;50.51;15736;5109
2011-02-20 01:00:00;38.67;15097;4869
2011-02-20 02:00:00;36.93;14707;4704
2011-02-20 03:00:00;37.2;14495;4620
2011-02-20 04:00:00;37.31;14311;4562
2011-02-20 05:00:00;38.32;14102;4484
2011-02-20 06:00:00;38.38;14382;4473
2011-02-20 07:00:00;38.05;15046;4605
2011-02-20 08:00:00;43.6;15861;4831
2011-02-20 09:00:00;49.33;16464;5087
2011-02-20 10:00:00;46.15;16826;5283
2011-02-20 11:00:00;46.69;16959;5383
2011-02-20 12:00:00;45.95;16823;5404
2011-02-20 13:00:00;44.82;16619;5392
2011-02-20 14:00:00;44.49;16455;5359
2011-02-20 15:00:00;44.33;16400;5325
2011-02-20 16:00:00;47.08;16736;5383
